"FLaSHLogNumber","Project","Year","SampleDate","Station","Species","SerialNumber","GutContents","PreyItemsID'd","DietStudy"
1297,"TNS",2012,8/6/2012 0:00:00,"721","DELSME","5254","Y","Y",1
1299,"TNS",2012,8/6/2012 0:00:00,"797","DELSME","5286","Y","Y",1
1300,"TNS",2012,8/6/2012 0:00:00,"797","DELSME","5287","y","y",1
1301,"TNS",2012,8/6/2012 0:00:00,"797","DELSME","5288","y","Y",1
1302,"TNS",2012,8/6/2012 0:00:00,"797","DELSME","5289","y","Y",1
1303,"TNS",2012,8/8/2012 0:00:00,"801","DELSME","5299","y","y",1
1304,"TNS",2013,6/11/2013 0:00:00,"721","DELSME","0031","y","y",1
1305,"TNS",2013,6/11/2013 0:00:00,"721","DELSME","0032","y","Y",1
1306,"TNS",2013,6/11/2013 0:00:00,"721","DELSME","0033","y","y",1
1307,"TNS",2013,6/11/2013 0:00:00,"721","DELSME","0034","y","y",1
1308,"TNS",2013,6/11/2013 0:00:00,"721","DELSME","0035","y","y",1
1309,"TNS",2013,6/11/2013 0:00:00,"721","DELSME","0038","y","y",1
1310,"TNS",2013,6/11/2013 0:00:00,"721","DELSME","0039","y","y",1
1311,"TNS",2013,6/24/2013 0:00:00,"721","DELSME","0098","y","y",1
1312,"TNS",2013,6/11/2013 0:00:00,"723","DELSME","0043","N","y",1
1313,"TNS",2013,6/11/2013 0:00:00,"797","DELSME","0057","y","Y",1
1314,"TNS",2013,6/11/2013 0:00:00,"797","DELSME","0058","y","y",2
1315,"TNS",2013,6/11/2013 0:00:00,"797","DELSME","0059","y","y",1
1316,"TNS",2013,6/11/2013 0:00:00,"797","DELSME","0060","y","y",2
1317,"TNS",2013,6/11/2013 0:00:00,"797","DELSME","0065","y","y",1
1318,"TNS",2013,6/24/2013 0:00:00,"797","DELSME","0102","y","y",1
1319,"TNS",2013,6/24/2013 0:00:00,"797","DELSME","0103","y","y",1
1320,"TNS",2013,6/24/2013 0:00:00,"797","DELSME","0104","y","y",1
1321,"TNS",2013,6/24/2013 0:00:00,"797","DELSME","0106","y","y",1
1322,"TNS",2013,6/10/2013 0:00:00,"801","DELSME","0003","Y","y",1
1323,"TNS",2013,7/11/2013 0:00:00,"418","DELSME","0176","Y","y",1
1324,"TNS",2013,7/25/2013 0:00:00,"418","DELSME","0242","y","y",1
1325,"TNS",2013,7/10/2013 0:00:00,"501","DELSME","0163","y","y",1
1326,"TNS",2013,7/10/2013 0:00:00,"501","DELSME","0164","y","y",1
1327,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0151","y","y",1
1328,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0152","y","y",1
1329,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0153","N","y",1
1330,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0155","y","y",1
1331,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0156","y","y",1
1332,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0159","N","Y",1
1333,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0160","N","y",1
1334,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0161","y","Y",1
1335,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0220","Y","y",1
1336,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0225","y","y",1
1337,"TNS",2013,7/11/2013 0:00:00,"602","DELSME","0171","N","y",1
1338,"TNS",2013,7/11/2013 0:00:00,"602","DELSME","0172","n","y",1
1339,"TNS",2013,7/11/2013 0:00:00,"602","DELSME","0173","N","y",1
1340,"TNS",2013,7/11/2013 0:00:00,"602","DELSME","0175","N","Y",1
1341,"TNS",2013,7/22/2013 0:00:00,"719","DELSME","0196","y","y",1
1342,"TNS",2013,7/22/2013 0:00:00,"719","DELSME","0198","y","y",1
1343,"TNS",2013,7/22/2013 0:00:00,"719","DELSME","0200","y","y",1
1344,"TNS",2013,7/22/2013 0:00:00,"719","DELSME","0202","y","y",1
1345,"TNS",2013,7/8/2013 0:00:00,"721","DELSME","0142","y","y",1
1346,"TNS",2013,8/7/2013 0:00:00,"519","DELSME","0255","y","Y",1
1347,"TNS",2013,8/21/2013 0:00:00,"519","DELSME","0311","y","y",1
1348,"TNS",2013,8/8/2013 0:00:00,"602","DELSME","0260","y","y",1
1349,"TNS",2013,8/21/2013 0:00:00,"704","DELSME","0308","y","y",1
1350,"TNS",2013,8/19/2013 0:00:00,"719","DELSME","0294","y","y",1
1351,"TNS",2013,8/19/2013 0:00:00,"719","DELSME","0295","y","y",1
1352,"TNS",2013,8/19/2013 0:00:00,"719","DELSME","0304","y","y",2
1353,"TNS",2013,8/21/2013 0:00:00,"804","DELSME","0309","y","y",1
1354,"TNS",2013,8/5/2013 0:00:00,"797","DELSME","0249","y","y",1
1355,"TNS",2013,8/21/2013 0:00:00,"801","DELSME","0310","y","y",1
1356,"TNS",2013,8/19/2013 0:00:00,"719","DELSME","0305","y","y",2
1357,"TNS",2013,8/19/2013 0:00:00,"719","DELSME","0306","y","y",2
1358,"SKT",2013,3/6/2013 0:00:00,"719","DELSME","6439","y","y",1
1359,"SKT",2013,3/7/2013 0:00:00,"606","DELSME","6447","y","y",1
1360,"SKT",2013,3/7/2013 0:00:00,"606","DELSME","6448","y","y",1
1361,"TNS",2013,6/27/2013 0:00:00,"610","DELSME","0123","y","y",1
1362,"SKT",2012,5/1/2012 0:00:00,"520","DELSME","5058","y","y",2
1363,"SKT",2012,5/1/2012 0:00:00,"508","DELSME","5054","y","y",2
1364,"SKT",2012,5/1/2012 0:00:00,"513","DELSME","5045","y","Y",2
1365,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0221","y","y",1
1366,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0219","y","y",1
1367,"TNS",2013,7/25/2013 0:00:00,"602","DELSME","0239","n","y",1
1368,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0224","y","y",1
1369,"TNS",2013,7/25/2013 0:00:00,"602","DELSME","0241","n","y",1
1370,"TNS",2013,7/23/2013 0:00:00,"704","DELSME","0208","n","y",1
1371,"TNS",2013,7/22/2013 0:00:00,"719","DELSME","0201","y","y",1
1372,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0218","y","y",1
1373,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0217","y","y",1
1374,"TNS",2013,7/22/2013 0:00:00,"719","DELSME","0199","y","y",1
1375,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0183","y","y",1
1376,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5217","y","y",1
1377,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5220","y","y",1
1378,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5241","y","y",1
1379,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5218","y","y",1
1380,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5214","y","y",1
1381,"TNS",2012,6/27/2012 0:00:00,"520","DELSME","5240","y","y",1
1382,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5221","y","y",1
1383,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5213","n","y",1
1384,"TNS",2012,6/27/2012 0:00:00,"508","DELSME","5238","y","y",1
1385,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5215","y","y",1
1386,"TNS",2012,6/25/2012 0:00:00,"721","DELSME","5200","y","y",1
1387,"TNS",2012,8/20/2012 0:00:00,"797","DELSME","5336","y","y",1
1388,"TNS",2012,8/20/2012 0:00:00,"721","DELSME","5315","y","y",1
1389,"TNS",2012,8/20/2012 0:00:00,"797","DELSME","5338","y","y",2
1390,"TNS",2012,8/20/2012 0:00:00,"797","DELSME","5337","y","y",1
1391,"TNS",2012,8/20/2012 0:00:00,"797","DELSME","5341","y","y",1
1392,"TNS",2012,8/21/2012 0:00:00,"704","DELSME","5344","y","y",1
1393,"TNS",2012,8/20/2012 0:00:00,"797","DELSME","5339","y","y",2
1394,"TNS",2012,8/22/2012 0:00:00,"519","DELSME","5347","y","y",1
1395,"TNS",2012,8/20/2012 0:00:00,"797","DELSME","5340","y","y",1
1396,"TNS",2012,6/13/2012 0:00:00,"513","DELSME","5185","n","y",1
1397,"TNS",2012,8/21/2012 0:00:00,"704","DELSME","5345","y","y",1
1398,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5212","y","y",1
1399,"TNS",2012,8/20/2012 0:00:00,"797","DELSME","5335","y","y",1
1400,"TNS",2012,8/22/2012 0:00:00,"519","DELSME","5346","y","y",1
1401,"TNS",2012,6/11/2012 0:00:00,"797","DELSME","5160","y","y",1
1402,"TNS",2012,6/25/2012 0:00:00,"719","DELSME","5207","y","y",1
1403,"TNS",2012,6/11/2012 0:00:00,"797","DELSME","5176","y","y",2
1404,"TNS",2012,6/11/2012 0:00:00,"721","DELSME","5137","y","y",1
1405,"TNS",2012,6/25/2012 0:00:00,"719","DELSME","5211","y","y",1
1406,"TNS",2012,6/25/2012 0:00:00,"719","DELSME","5210","y","y",1
1407,"TNS",2012,6/25/2012 0:00:00,"719","DELSME","5209","y","y",1
1408,"TNS",2012,6/11/2012 0:00:00,"719","DELSME","5152","y","y",1
1409,"TNS",2012,6/11/2012 0:00:00,"721","DELSME","5141","y","y",1
1410,"TNS",2012,6/11/2012 0:00:00,"721","DELSME","5142","y","y",2
1411,"TNS",2012,6/25/2012 0:00:00,"719","DELSME","5206","y","y",1
1412,"TNS",2012,6/25/2012 0:00:00,"719","DELSME","5203","y","y",1
1413,"TNS",2012,8/20/2012 0:00:00,"797","DELSME","5342","y","y",1
1414,"TNS",2012,8/23/2012 0:00:00,"610","DELSME","5348","n","y",1
1415,"TNS",2012,6/25/2012 0:00:00,"719","DELSME","5208","y","y",1
1416,"TNS",2012,6/25/2012 0:00:00,"721","DELSME","5199","y","y",1
1417,"TNS",2012,6/27/2012 0:00:00,"508","DELSME","5237","y","y",2
1418,"TNS",2012,6/28/2012 0:00:00,"609","DELSME","5242","y","y",1
1419,"TNS",2012,6/11/2012 0:00:00,"797","DELSME","5158","y","y",1
1420,"TNS",2012,6/25/2012 0:00:00,"719","DELSME","5202","y","y",1
1421,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5216","y","y",1
1422,"FMWT",2013,9/10/2013 0:00:00,"510","DELSME","0348","Y","Y",1
1423,"TNS",2012,6/25/2012 0:00:00,"797","DELSME","5219","Y","Y",1
1424,"FMWT",2013,12/9/2013 0:00:00,"513","DELSME","0824","Y","Y",1
1425,"FMWT",2013,9/10/2013 0:00:00,"515","DELSME","0322","Y","Y",2
1426,"FMWT",2013,10/8/2013 0:00:00,"512","DELSME","0536","Y","Y",1
1427,"FMWT",2013,9/10/2013 0:00:00,"515","DELSME","0323","Y","Y",1
1428,"FMWT",2013,12/9/2013 0:00:00,"515","DELSME","0805","Y","Y",1
1429,"FMWT",2013,12/9/2013 0:00:00,"517","DELSME","0808","Y","Y",1
1430,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0154","Y","Y",1
1431,"TNS",2013,7/10/2013 0:00:00,"519","DELSME","0158","Y","Y",1
1432,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0222","Y","Y",1
1433,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0223","Y","Y",1
1434,"TNS",2013,7/24/2013 0:00:00,"519","DELSME","0226","Y","Y",1
1435,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0076","Y","Y",1
1436,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0077","Y","Y",2
1437,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0078","Y","Y",1
1438,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0080","Y","Y",1
1439,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0083","Y","Y",1
1440,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0085","Y","Y",1
1441,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0086","Y","Y",1
1442,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0088","Y","Y",1
1443,"TNS",2013,6/12/2013 0:00:00,"609","DELSME","0093","Y","Y",1
1444,"TNS",2013,6/27/2013 0:00:00,"609","DELSME","0129","Y","Y",1
1445,"FMWT",2013,12/9/2013 0:00:00,"519","DELSME","0816","Y","Y",1
1446,"FMWT",2013,12/5/2013 0:00:00,"603","DELSME","0794","Y","Y",1
1447,"FMWT",2013,12/5/2013 0:00:00,"605","DELSME","0798","Y","Y",1
1448,"FMWT",2013,11/13/2013 0:00:00,"701","DELSME","0676","Y","Y",1
1449,"FMWT",2013,10/9/2013 0:00:00,"703","DELSME","0541","Y","Y",1
1450,"FMWT",2013,11/13/2013 0:00:00,"703","DELSME","0679","N","Y",1
1451,"FMWT",2013,12/10/2013 0:00:00,"703","DELSME","0830","Y","Y",1
1452,"FMWT",2013,9/11/2013 0:00:00,"704","DELSME","0354","Y","Y",1
1453,"FMWT",2013,12/10/2013 0:00:00,"704","DELSME","0841","Y","Y",1
1454,"FMWT",2013,10/9/2013 0:00:00,"705","DELSME","0544","Y","Y",1
1455,"FMWT",2013,11/19/2013 0:00:00,"797","DELSME","0749","Y","Y",1
1456,"FMWT",2013,11/19/2013 0:00:00,"797","DELSME","0750","Y","Y",1
1457,"SKT",2014,1/16/2014 0:00:00,"519","DELSME","0343","y","y",2
1458,"SKT",2014,1/16/2014 0:00:00,"519","DELSME","0344","y","y",2
1459,"SKT",2014,1/16/2014 0:00:00,"519","DELSME","0345","y","y",1
1460,"SKT",2014,1/16/2014 0:00:00,"519","DELSME","0346","y","y",1
1461,"SKT",2014,1/16/2014 0:00:00,"519","DELSME","0347","y","y",1
1462,"SKT",2014,1/16/2014 0:00:00,"519","DELSME","0348","y","y",2
1463,"SKT",2014,1/15/2014 0:00:00,"704","DELSME","0125","y","y",1
1464,"SKT",2014,1/15/2014 0:00:00,"704","DELSME","0126","y","y",1
1465,"SKT",2014,1/15/2014 0:00:00,"707","DELSME","0141","y","y",1
1466,"SKT",2014,1/15/2014 0:00:00,"707","DELSME","0142","y","y",1
1467,"SKT",2014,1/15/2014 0:00:00,"713","DELSME","0143","y","y",1
1468,"SKT",2014,1/15/2014 0:00:00,"713","DELSME","0144","y","y",1
1469,"SKT",2014,1/15/2014 0:00:00,"715","DELSME","0145","Y","y",1
1470,"SKT",2014,1/15/2014 0:00:00,"715","DELSME","0146","y","y",1
1471,"SKT",2014,1/15/2014 0:00:00,"715","DELSME","0147","y","y",1
1472,"SKT",2014,1/15/2014 0:00:00,"715","DELSME","0148","y","y",1
1473,"SKT",2014,1/15/2014 0:00:00,"715","DELSME","0149","y","y",1
1474,"SKT",2014,1/15/2014 0:00:00,"719","DELSME","0150","y","y",2
1475,"SKT",2014,1/14/2014 0:00:00,"804","DELSME","0101","y","y",1
1476,"SKT",2014,2/13/2014 0:00:00,"606","DELSME","0394","y","y",1
1477,"SKT",2014,2/13/2014 0:00:00,"606","DELSME","0395","y","y",1
1478,"SKT",2014,2/13/2014 0:00:00,"606","DELSME","0396","y","y",1
1479,"SKT",2014,2/13/2014 0:00:00,"606","DELSME","0397","y","y",2
1480,"SKT",2014,2/13/2014 0:00:00,"606","DELSME","0398","y","y",1
1481,"SKT",2014,2/12/2014 0:00:00,"704","DELSME","0357","y","y",1
1482,"SKT",2014,2/12/2014 0:00:00,"704","DELSME","0358","y","y",1
1483,"SKT",2014,2/12/2014 0:00:00,"706","DELSME","0359","y","y",1
1484,"SKT",2014,2/12/2014 0:00:00,"711","DELSME","0367","y","y",1
1485,"SKT",2014,2/12/2014 0:00:00,"712","DELSME","0364","y","y",1
1486,"SKT",2014,2/12/2014 0:00:00,"712","DELSME","0365","y","Y",1
1487,"SKT",2014,2/12/2014 0:00:00,"712","DELSME","0366","y","Y",1
1488,"SKT",2014,2/12/2014 0:00:00,"713","DELSME","0360","y","Y",1
1489,"SKT",2014,2/12/2014 0:00:00,"713","DELSME","0361","y","y",1
1490,"SKT",2014,2/12/2014 0:00:00,"715","DELSME","0362","y","Y",1
1491,"SKT",2014,2/12/2014 0:00:00,"715","DELSME","0363","y","y",1
1492,"SKT",2014,2/11/2014 0:00:00,"801","DELSME","0353","y","y",1
1493,"SKT",2014,2/11/2014 0:00:00,"801","DELSME","0354","y","y",1
1494,"SKT",2014,2/11/2014 0:00:00,"801","DELSME","0355","y","y",1
1495,"SKT",2014,2/11/2014 0:00:00,"801","DELSME","0356","y","y",1
1496,"SKT",2014,2/11/2014 0:00:00,"804","DELSME","0351","y","y",2
1497,"SKT",2014,2/11/2014 0:00:00,"804","DELSME","0352","y","y",1
1498,"SKT",2014,3/13/2014 0:00:00,"606","DELSME","0579","y","y",1
1499,"SKT",2014,3/13/2014 0:00:00,"606","DELSME","0580","y","y",2
1500,"SKT",2014,3/13/2014 0:00:00,"610","DELSME","0560","y","y",1
1501,"SKT",2014,3/12/2014 0:00:00,"706","DELSME","0400","y","y",2
1502,"SKT",2014,3/12/2014 0:00:00,"706","DELSME","0501","n","y",1
1503,"SKT",2014,3/12/2014 0:00:00,"707","DELSME","0504","y","y",1
1504,"SKT",2014,3/12/2014 0:00:00,"707","DELSME","0505","y","y",1
1505,"SKT",2014,3/12/2014 0:00:00,"713","DELSME","0559","y","y",1
1506,"SKT",2014,3/12/2014 0:00:00,"715","DELSME","0555","y","y",1
1507,"SKT",2014,3/12/2014 0:00:00,"715","DELSME","0556","y","y",1
1508,"SKT",2014,3/12/2014 0:00:00,"715","DELSME","0557","y","y",1
1509,"SKT",2014,3/12/2014 0:00:00,"716","DELSME","0553","y","y",1
1510,"SKT",2014,3/12/2014 0:00:00,"716","DELSME","0554","y","y",1
1511,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0113","y","Y",1
1512,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0114","y","y",2
1513,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0115","y","y",1
1514,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0116","y","y",1
1515,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0118","y","y",1
1516,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0119","y","y",1
1517,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0120","Y","y",1
1518,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0121","y","y",1
1519,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0122","y","y",1
1520,"SKT",2014,1/14/2014 0:00:00,"513","DELSME","0124","y","y",2
1521,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0102","y","y",1
1522,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0103","y","y",1
1523,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0104","Y","y",1
1524,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0105","Y","y",1
1525,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0106","y","y",1
1526,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0107","y","Y",1
1527,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0109","y","y",1
1528,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0110","Y","y",1
1529,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0111","y","y",1
1530,"SKT",2014,1/14/2014 0:00:00,"801","DELSME","0112","y","y",1
1531,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0127","y","y",1
1532,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0130","y","y",1
1533,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0131","y","y",1
1534,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0132","y","y",1
1535,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0133","y","y",1
1538,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0134","y","y",1
1539,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0135","y","y",1
1540,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0138","y","y",1
1541,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0139","y","y",1
1542,"SKT",2014,1/15/2014 0:00:00,"706","DELSME","0140","y","y",1
1543,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0328","y","y",1
1544,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0329","y","y",1
1545,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0330","y","y",1
1546,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0331","y","y",1
1547,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0332","y","y",1
1548,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0333","y","y",1
1549,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0336","y","y",1
1550,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0338","y","y",1
1551,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0340","y","y",1
1552,"SKT",2014,1/16/2014 0:00:00,"606","DELSME","0341","y","y",1
1553,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0151","y","y",1
1554,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0164","y","y",1
1555,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0166","y","y",1
1556,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0168","y","y",1
1557,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0170","y","y",1
1558,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0171","y","y",1
1560,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0197","Y","y",1
1561,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0301","y","Y",1
1562,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0322","y","y",1
1563,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0370","y","y",1
1564,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0373","y","y",2
1565,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0375","y","y",1
1566,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0376","y","y",1
1567,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0382","y","y",1
1568,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0385","y","Y",1
1569,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0387","y","y",1
1570,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0388","y","y",1
1571,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0391","y","y",1
1572,"SKT",2014,2/13/2014 0:00:00,"609","DELSME","0392","y","y",2
1573,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0507","y","y",1
1574,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0514","Y","y",1
1575,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0515","y","y",1
1576,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0519","y","y",1
1577,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0526","y","y",1
1578,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0528","y","y",1
1579,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0537","y","y",1
1580,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0545","y","y",1
1581,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0547","y","y",1
1582,"SKT",2014,3/12/2014 0:00:00,"719","DELSME","0548","y","y",1
1583,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0562","y","y",1
1584,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0563","y","y",1
1585,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0564","y","y",1
1586,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0565","y","y",1
1587,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0566","y","y",1
1588,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0568","y","y",1
1589,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0569","y","y",1
1590,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0570","y","y",1
1591,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0573","y","y",1
1592,"SKT",2014,3/13/2014 0:00:00,"609","DELSME","0574","y","y",1
1593,"SKT",2014,3/12/2014 0:00:00,"706","DELSME","0502","y","y",2
1594,"SKT",2014,3/12/2014 0:00:00,"707","DELSME","0503","y","y",1
1595,"SKT",2014,3/12/2014 0:00:00,"715","DELSME","0558","y","y",1
1596,"SKT",2014,4/9/2014 0:00:00,"504","DELSME","0007","y","y",1
1597,"SKT",2014,4/9/2014 0:00:00,"609","DELSME","0005","y","y",1
1598,"SKT",2014,4/9/2014 0:00:00,"609","DELSME","0006","y","y",1
1599,"SKT",2014,4/8/2014 0:00:00,"704","DELSME","0011","y","y",1
1600,"SKT",2014,4/8/2014 0:00:00,"707","DELSME","0581","y","y",1
1601,"SKT",2014,4/8/2014 0:00:00,"715","DELSME","0582","y","y",1
1602,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0001","y","y",1
1603,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0002","y","y",1
1604,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0003","y","y",1
1605,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0583","y","y",2
1606,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0584","y","y",1
1607,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0588","y","y",1
1608,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0589","y","y",2
1609,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0592","y","y",1
1610,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0593","y","y",1
1611,"SKT",2014,4/8/2014 0:00:00,"719","DELSME","0599","y","y",2
1612,"SKT",2014,4/10/2014 0:00:00,"804","DELSME","0008","y","y",1
1613,"SKT",2014,4/10/2014 0:00:00,"804","DELSME","0009","y","y",1
1614,"SKT",2014,4/10/2014 0:00:00,"804","DELSME","0010","y","y",1
1615,"SKT",2014,5/8/2014 0:00:00,"606","DELSME","0033","y","y",1
1616,"SKT",2014,5/7/2014 0:00:00,"706","DELSME","0012","y","y",1
1617,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0013","y","y",1
1618,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0016","y","y",1
1619,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0017","y","y",1
1620,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0019","y","y",1
1621,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0020","y","y",1
1622,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0021","y","y",2
1623,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0022","y","y",1
1624,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0025","y","y",1
1625,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0027","y","y",1
1626,"SKT",2014,5/7/2014 0:00:00,"719","DELSME","0030","Y","y",1
1627,"TNS",2014,6/3/2014 0:00:00,"704","DELSME","0056","y","y",2
1628,"TNS",2014,6/3/2014 0:00:00,"704","DELSME","0057","n","y",2
1629,"TNS",2014,6/3/2014 0:00:00,"704","DELSME","0069","y","y",1
1630,"TNS",2014,6/3/2014 0:00:00,"704","DELSME","0070","y","y",1
1631,"TNS",2014,6/3/2014 0:00:00,"704","DELSME","0071","y","y",1
1632,"TNS",2014,6/16/2014 0:00:00,"704","DELSME","0116","y","y",1
1633,"TNS",2014,6/16/2014 0:00:00,"704","DELSME","0112","n","y",1
1634,"TNS",2014,6/16/2014 0:00:00,"704","DELSME","0115","n","y",1
1635,"TNS",2014,6/16/2014 0:00:00,"704","DELSME","0120","y","y",1
1636,"TNS",2014,6/16/2014 0:00:00,"704","DELSME","0121","y","y",1
1637,"TNS",2014,6/16/2014 0:00:00,"704","DELSME","0122","y","y",1
